budget,workload,scalability,security,region,team_size,data_volume_gb,uptime_requirement,compliance_required,existing_infra,uses_microsoft_stack,uses_google_workspace,ml_focus,multi_region,serverless_preference,service_model,deployment_model,provider
2842.77,ml,medium,basic,us,312,139.45,96.1,0,0,0,0,1,0,0,IaaS,Public Cloud,GCP
1836.88,enterprise,high,basic,us,34,12.82,99.09,0,0,1,0,0,0,0,SaaS,Public Cloud,Azure
437.3,webapp,medium,moderate,us,334,347.17,98.95,1,0,0,1,0,0,1,PaaS,Public Cloud,GCP
544.29,webapp,medium,high,asia,233,21.34,97.23,1,1,0,0,0,0,1,IaaS,Private Cloud,AWS
2530.6,webapp,high,high,asia,431,984.92,98.74,1,0,0,1,0,1,0,IaaS,Private Cloud,GCP
1272.62,enterprise,high,basic,us,271,3.11,95.16,0,0,1,0,0,1,0,SaaS,Public Cloud,Azure
253.74,startup,high,moderate,us,477,34.35,99.62,1,0,0,0,0,0,1,PaaS,Public Cloud,AWS
179.63,webapp,high,basic,eu,404,220.11,96.15,0,0,0,1,0,0,1,PaaS,Public Cloud,GCP
50.0,startup,medium,high,asia,382,607.78,99.07,1,0,0,0,0,0,1,IaaS,Private Cloud,GCP
153.21,startup,high,moderate,us,24,8.49,99.32,1,0,0,0,0,0,1,PaaS,Public Cloud,AWS
431.32,startup,high,moderate,asia,439,80.72,99.91,1,1,0,0,0,0,1,PaaS,Public Cloud,GCP
50.77,startup,medium,moderate,asia,297,48.22,95.62,1,0,0,0,0,0,1,PaaS,Public Cloud,GCP
1234.4,startup,medium,high,us,278,21.8,99.11,1,0,0,1,0,0,1,IaaS,Private Cloud,GCP
4360.71,enterprise,medium,high,us,189,22.79,95.38,1,0,0,0,0,0,0,IaaS,Private Cloud,Azure
159.78,startup,medium,basic,eu,3,110.26,98.26,0,1,0,0,0,0,1,PaaS,Public Cloud,AWS
8793.09,enterprise,high,moderate,asia,492,27.53,97.96,1,1,1,0,0,1,0,IaaS,Hybrid Cloud,Azure
1863.48,enterprise,low,basic,asia,436,54.22,99.34,0,1,1,0,0,0,0,IaaS,Hybrid Cloud,Azure
2126.76,webapp,low,moderate,eu,93,385.45,97.73,0,1,0,1,0,0,0,PaaS,Hybrid Cloud,Azure
415.57,startup,high,moderate,asia,221,11.18,96.76,0,0,0,1,0,1,1,PaaS,Public Cloud,GCP
235.5,startup,high,high,us,117,32.87,95.17,1,0,0,0,0,1,1,IaaS,Public Cloud,AWS
420.06,startup,medium,moderate,asia,218,25.49,97.02,1,0,0,0,0,0,1,PaaS,Public Cloud,GCP
612.26,ml,low,high,eu,333,131.23,96.5,1,0,0,0,1,0,0,IaaS,Private Cloud,GCP
4515.07,enterprise,medium,basic,eu,90,234.85,97.84,0,1,1,0,0,0,0,SaaS,Public Cloud,Azure
222.08,webapp,medium,moderate,asia,32,69.6,99.69,0,1,0,1,0,0,1,PaaS,Hybrid Cloud,GCP
376.0,webapp,low,high,asia,270,186.46,95.88,1,0,0,1,0,0,1,IaaS,Private Cloud,GCP
1903.02,enterprise,medium,basic,us,286,313.56,95.46,0,0,1,0,0,0,0,SaaS,Public Cloud,Azure
480.36,webapp,high,moderate,eu,485,10.7,97.91,0,0,0,1,0,1,1,PaaS,Public Cloud,GCP
159.48,webapp,medium,basic,eu,329,56.47,95.96,0,1,0,1,0,0,1,PaaS,Public Cloud,GCP
337.68,webapp,medium,basic,us,282,522.29,95.15,0,0,0,0,0,0,1,PaaS,Public Cloud,AWS
2360.17,enterprise,high,basic,eu,330,2856.24,95.41,0,0,0,0,0,1,0,SaaS,Public Cloud,AWS
446.26,webapp,high,high,eu,34,35.09,95.14,1,1,0,0,0,1,1,IaaS,Hybrid Cloud,Azure
142.67,startup,medium,high,eu,143,17.89,97.05,1,0,0,0,0,0,1,IaaS,Private Cloud,Azure
1168.52,webapp,high,high,us,283,45.4,98.85,1,0,0,1,0,1,1,IaaS,Private Cloud,GCP
106.46,webapp,medium,basic,asia,488,56.13,97.83,0,1,0,1,0,0,1,PaaS,Public Cloud,GCP
113.35,startup,high,moderate,us,313,56.44,95.36,1,0,0,1,0,1,1,PaaS,Public Cloud,GCP
546.26,webapp,high,high,eu,368,71.6,99.37,1,0,0,1,0,0,1,IaaS,Private Cloud,Azure
616.83,webapp,low,moderate,asia,245,55.86,99.06,1,0,0,1,0,0,1,IaaS,Private Cloud,GCP
872.54,webapp,medium,moderate,us,409,1973.04,95.53,0,1,0,0,0,0,1,PaaS,Hybrid Cloud,AWS
138.89,startup,medium,high,eu,137,464.5,96.69,1,0,0,0,0,0,1,IaaS,Private Cloud,Azure
121.07,startup,low,high,eu,116,309.63,97.72,1,0,0,1,0,0,1,IaaS,Private Cloud,GCP
273.61,webapp,low,basic,asia,244,152.69,98.18,0,1,0,0,0,0,1,PaaS,Public Cloud,GCP
1894.72,ml,medium,moderate,us,75,797.22,95.16,1,1,0,0,1,0,0,IaaS,Hybrid Cloud,GCP
237.68,startup,low,basic,asia,241,5515.35,97.8,0,0,0,0,0,0,1,PaaS,Public Cloud,AWS
113.93,startup,medium,moderate,eu,274,95.01,99.2,0,0,0,1,0,0,1,PaaS,Public Cloud,GCP
206.43,webapp,high,high,eu,328,6.92,95.76,1,1,0,1,0,0,1,IaaS,Hybrid Cloud,GCP
56.21,startup,medium,high,asia,407,7.16,99.59,1,0,0,1,0,0,1,IaaS,Private Cloud,GCP
109.31,startup,medium,moderate,asia,284,233.77,96.08,0,1,0,0,0,0,1,PaaS,Public Cloud,GCP
3424.81,enterprise,medium,moderate,asia,237,319.21,97.81,1,1,0,0,0,0,0,IaaS,Hybrid Cloud,AWS
2013.88,enterprise,medium,basic,eu,302,58.64,95.82,0,0,1,0,0,0,0,SaaS,Public Cloud,Azure
586.01,webapp,medium,basic,eu,65,1974.69,95.38,0,0,0,0,0,0,1,PaaS,Public Cloud,AWS
1094.49,enterprise,high,moderate,asia,333,294.84,99.02,1,1,1,0,0,1,0,IaaS,Hybrid Cloud,Azure
92.62,startup,high,moderate,asia,224,108.24,99.55,0,0,0,1,0,1,1,PaaS,Public Cloud,GCP
1322.36,enterprise,medium,high,eu,382,41.2,99.58,1,0,1,0,0,0,0,IaaS,Private Cloud,Azure
836.83,enterprise,low,basic,asia,426,28.26,99.42,0,1,1,0,0,0,0,SaaS,Public Cloud,Azure
2893.39,enterprise,medium,moderate,us,92,554.86,96.89,1,1,1,0,0,0,0,IaaS,Hybrid Cloud,Azure
80.35,startup,low,basic,asia,422,703.56,98.42,0,1,0,1,0,0,1,PaaS,Public Cloud,GCP
5677.64,enterprise,medium,moderate,us,40,26.55,98.11,0,0,1,0,0,0,0,IaaS,Private Cloud,Azure
1973.99,ml,low,moderate,us,93,9.51,96.0,0,0,0,0,1,0,0,IaaS,Private Cloud,GCP
1899.45,enterprise,high,basic,asia,196,140.92,95.93,0,0,1,0,0,0,0,SaaS,Public Cloud,Azure
613.42,webapp,low,high,us,457,2.36,95.43,1,0,0,1,0,0,1,IaaS,Private Cloud,GCP
2564.16,enterprise,high,basic,eu,153,672.19,95.95,0,1,0,0,0,1,0,SaaS,Public Cloud,AWS
1204.92,ml,medium,moderate,eu,466,75.24,97.18,0,1,0,0,1,0,0,IaaS,Hybrid Cloud,GCP
591.35,webapp,medium,high,asia,185,11.72,95.64,1,0,0,1,0,0,1,IaaS,Private Cloud,GCP
6007.51,enterprise,low,moderate,eu,302,163.95,95.86,1,1,1,0,0,0,0,IaaS,Private Cloud,Azure
573.08,webapp,high,high,asia,198,34.8,97.05,1,1,0,1,0,1,1,IaaS,Hybrid Cloud,GCP
673.34,startup,medium,moderate,eu,149,26.63,98.78,0,1,0,0,0,0,1,PaaS,Public Cloud,AWS
330.34,startup,high,basic,us,337,136.28,95.36,0,1,0,0,0,1,1,PaaS,Public Cloud,AWS
4312.6,enterprise,medium,basic,eu,340,104.78,97.72,0,1,1,0,0,0,0,SaaS,Hybrid Cloud,Azure
1120.2,enterprise,low,high,us,125,16.32,96.68,1,0,1,0,0,0,0,IaaS,Private Cloud,Azure
14468.56,enterprise,medium,high,us,483,29.0,97.04,1,0,1,0,0,0,0,IaaS,Private Cloud,Azure
453.34,startup,high,moderate,eu,204,4.25,98.68,0,1,0,0,0,0,1,PaaS,Public Cloud,AWS
279.88,webapp,medium,basic,asia,369,35.2,95.49,0,0,0,1,0,0,1,SaaS,Public Cloud,GCP
498.67,webapp,high,moderate,eu,215,168.91,96.17,0,0,0,0,0,1,1,PaaS,Public Cloud,AWS
2089.92,enterprise,medium,moderate,eu,68,7.77,97.53,0,1,1,0,0,0,0,IaaS,Hybrid Cloud,Azure
296.53,startup,low,moderate,us,322,15.61,96.32,0,1,0,0,0,0,1,PaaS,Public Cloud,AWS
2802.82,enterprise,low,high,us,331,345.01,97.3,1,1,1,0,0,0,0,IaaS,Private Cloud,Azure
1014.34,ml,low,basic,asia,110,29.29,99.55,0,1,0,0,1,0,0,IaaS,Public Cloud,GCP
82.99,webapp,medium,basic,eu,245,36.47,96.91,0,1,0,0,0,0,1,PaaS,Public Cloud,AWS
1213.95,enterprise,medium,moderate,us,63,70.25,96.59,1,1,1,0,0,0,0,IaaS,Hybrid Cloud,Azure
333.65,startup,low,moderate,eu,150,15.8,97.68,1,1,0,1,0,0,1,IaaS,Public Cloud,GCP
902.2,webapp,low,basic,us,133,19.53,96.88,0,0,0,0,0,0,1,PaaS,Public Cloud,AWS
700.93,startup,low,moderate,us,191,74.87,99.29,1,0,0,0,0,0,1,PaaS,Public Cloud,AWS
1966.96,startup,high,basic,asia,116,142.49,95.68,0,0,0,1,0,0,1,PaaS,Public Cloud,GCP
304.45,startup,medium,moderate,us,339,12.22,96.94,0,1,0,1,0,0,1,PaaS,Public Cloud,GCP
287.47,startup,high,moderate,us,17,48.59,96.6,1,1,0,0,0,1,1,PaaS,Public Cloud,AWS
5764.83,enterprise,medium,basic,asia,447,772.6,98.86,0,0,1,0,0,0,0,SaaS,Public Cloud,Azure
1423.56,webapp,medium,basic,us,163,193.25,97.52,0,0,0,0,0,0,1,PaaS,Public Cloud,AWS
779.18,startup,high,basic,eu,73,223.18,98.05,0,1,0,0,0,1,1,PaaS,Public Cloud,AWS
631.16,ml,low,basic,eu,409,69.77,96.9,0,0,0,0,1,0,0,IaaS,Public Cloud,GCP
3154.48,enterprise,high,high,asia,334,10.16,99.57,1,0,1,0,0,1,0,IaaS,Private Cloud,Azure
1362.15,webapp,medium,moderate,us,349,16.94,99.43,0,0,0,1,0,0,1,PaaS,Hybrid Cloud,GCP
405.08,webapp,low,basic,us,470,97.17,98.14,0,0,0,0,0,0,1,PaaS,Public Cloud,AWS
220.69,startup,low,basic,eu,48,74.75,97.15,0,1,0,1,0,0,1,PaaS,Public Cloud,GCP
63.91,webapp,low,moderate,eu,2,39.89,99.0,1,0,0,0,0,0,1,PaaS,Private Cloud,Azure
489.72,startup,medium,high,eu,226,139.72,96.23,1,0,0,0,0,0,1,IaaS,Private Cloud,Azure
10824.46,enterprise,high,moderate,eu,119,57.59,97.44,0,0,1,0,0,1,0,IaaS,Private Cloud,Azure
2349.05,enterprise,medium,moderate,us,322,1.72,97.46,0,0,1,0,0,0,0,IaaS,Private Cloud,Azure
2621.72,webapp,low,high,asia,31,353.71,95.47,1,1,0,0,0,0,0,IaaS,Private Cloud,AWS
93.48,startup,medium,high,asia,57,6.14,97.23,1,0,0,1,0,0,1,PaaS,Private Cloud,GCP
375.82,webapp,medium,moderate,asia,175,21.18,99.43,1,0,0,0,0,0,1,PaaS,Public Cloud,GCP
4959.83,enterprise,low,high,eu,227,52.06,95.47,1,0,1,0,0,0,0,IaaS,Private Cloud,Azure
245.22,enterprise,medium,basic,us,205,87.31,99.26,0,0,1,0,0,0,0,SaaS,Public Cloud,Azure
131.93,startup,medium,moderate,us,476,45.96,97.53,1,0,0,1,0,0,1,PaaS,Public Cloud,GCP
624.3,ml,high,moderate,asia,234,16.54,98.91,0,1,0,0,1,1,0,IaaS,Public Cloud,GCP
172.57,webapp,low,basic,eu,485,8.54,95.31,0,0,0,1,0,0,1,PaaS,Public Cloud,GCP
711.86,webapp,medium,basic,us,480,5.91,98.67,0,1,0,0,0,0,1,PaaS,Public Cloud,AWS
3763.78,enterprise,medium,moderate,us,9,62.89,98.37,0,1,1,0,0,0,0,SaaS,Hybrid Cloud,Azure
4541.67,enterprise,low,moderate,eu,437,359.14,95.89,1,0,0,0,0,0,0,IaaS,Private Cloud,Azure
648.74,webapp,high,high,us,17,247.67,99.18,1,1,0,1,0,0,1,IaaS,Hybrid Cloud,GCP
836.96,webapp,medium,high,eu,465,162.8,95.95,1,0,0,1,0,0,1,IaaS,Private Cloud,Azure
782.09,webapp,high,basic,asia,110,168.02,97.61,0,0,0,0,0,1,1,PaaS,Public Cloud,AWS
5305.25,enterprise,medium,moderate,asia,143,5.68,95.63,0,1,1,0,0,0,0,IaaS,Hybrid Cloud,Azure
54.46,startup,medium,basic,asia,27,16.61,98.19,0,0,0,0,0,0,1,PaaS,Public Cloud,GCP
3931.81,ml,medium,basic,asia,59,76.86,98.63,0,0,0,0,1,0,0,IaaS,Public Cloud,GCP
6686.67,enterprise,high,moderate,eu,116,152.57,99.32,1,0,1,0,0,1,0,IaaS,Hybrid Cloud,Azure
318.67,webapp,high,moderate,eu,281,50.96,98.19,0,0,0,0,0,1,1,PaaS,Public Cloud,GCP
276.76,webapp,medium,basic,us,357,340.69,96.19,0,0,0,1,0,0,1,PaaS,Public Cloud,GCP
6307.8,ml,medium,moderate,eu,35,43.34,95.92,0,0,0,0,1,0,0,IaaS,Hybrid Cloud,GCP
4438.37,enterprise,high,basic,eu,144,88.34,96.25,0,1,1,0,0,0,0,SaaS,Public Cloud,Azure
158.0,webapp,medium,basic,eu,135,6.99,97.99,0,1,0,1,0,0,1,PaaS,Public Cloud,GCP
807.39,webapp,high,moderate,eu,367,3055.46,99.12,0,0,0,1,0,1,1,PaaS,Public Cloud,AWS
830.38,webapp,medium,high,asia,139,262.83,97.68,1,0,0,0,0,0,1,IaaS,Private Cloud,AWS
363.69,startup,high,high,us,376,49.7,95.56,1,0,0,1,0,1,1,IaaS,Public Cloud,GCP
1246.39,startup,medium,high,eu,348,93.44,99.99,1,0,0,1,0,0,1,IaaS,Private Cloud,Azure
234.68,startup,high,moderate,asia,91,3.37,97.41,0,1,0,0,0,1,1,PaaS,Public Cloud,GCP
149.44,startup,high,moderate,eu,154,83.79,95.51,0,0,0,1,0,0,1,PaaS,Public Cloud,GCP
6903.8,enterprise,low,basic,eu,29,639.2,96.07,0,0,1,0,0,0,0,SaaS,Public Cloud,Azure
214.15,webapp,low,moderate,eu,303,46.04,96.35,0,1,0,0,0,0,1,PaaS,Hybrid Cloud,GCP
176.32,startup,medium,moderate,us,485,150.0,96.04,0,0,0,1,0,0,1,PaaS,Public Cloud,GCP
2510.72,enterprise,high,moderate,asia,254,283.65,97.8,0,0,1,0,0,1,0,IaaS,Hybrid Cloud,Azure
899.66,enterprise,low,high,eu,465,2.46,98.69,1,0,1,0,0,0,0,IaaS,Private Cloud,Azure
429.63,webapp,medium,moderate,eu,265,20.88,98.45,0,1,0,0,0,0,1,PaaS,Public Cloud,GCP
97.62,startup,high,basic,asia,180,283.36,95.63,0,1,0,1,0,1,1,PaaS,Public Cloud,GCP
1161.88,ml,low,basic,us,235,161.07,95.34,0,1,0,0,1,0,0,IaaS,Public Cloud,GCP
1091.94,enterprise,medium,moderate,asia,480,30.84,99.68,0,1,0,0,0,0,0,IaaS,Hybrid Cloud,AWS
314.55,webapp,medium,basic,eu,271,19.99,96.75,0,0,0,0,0,0,1,PaaS,Public Cloud,GCP
4588.46,enterprise,medium,basic,us,498,3.99,98.34,0,0,1,0,0,0,0,SaaS,Public Cloud,Azure
653.9,webapp,low,basic,eu,330,184.73,97.54,0,0,0,0,0,0,1,PaaS,Public Cloud,AWS
1539.33,enterprise,medium,moderate,eu,178,112.81,96.29,1,0,0,0,0,0,0,IaaS,Private Cloud,Azure
101.35,startup,high,moderate,asia,382,53.39,96.7,0,1,0,0,0,1,1,PaaS,Public Cloud,GCP
202.65,webapp,medium,basic,us,219,137.98,95.49,0,0,0,1,0,0,1,PaaS,Public Cloud,GCP
8988.61,ml,high,moderate,eu,348,211.28,97.23,1,1,0,0,1,0,0,IaaS,Hybrid Cloud,GCP
2361.02,webapp,low,moderate,us,222,928.88,98.51,0,0,0,1,0,0,0,PaaS,Private Cloud,GCP
134.98,webapp,high,high,eu,391,38.94,97.12,1,0,0,0,0,1,1,IaaS,Private Cloud,AWS
6921.0,enterprise,medium,moderate,us,160,52.92,97.1,0,0,1,0,0,0,0,IaaS,Private Cloud,Azure
837.74,enterprise,medium,moderate,us,97,546.88,96.02,1,1,1,0,0,0,0,IaaS,Hybrid Cloud,Azure
184.83,webapp,low,moderate,us,347,36.51,97.56,0,0,0,1,0,0,1,PaaS,Public Cloud,GCP
1288.16,ml,low,moderate,us,408,15.36,96.44,0,1,0,0,1,0,0,IaaS,Hybrid Cloud,GCP
172.99,webapp,low,moderate,us,415,91.8,95.47,0,0,0,1,0,0,1,PaaS,Public Cloud,GCP
238.21,webapp,high,high,asia,143,39.05,99.79,1,0,0,0,0,0,1,IaaS,Private Cloud,GCP
411.18,startup,low,moderate,us,459,8.12,95.99,0,1,0,0,0,0,1,PaaS,Public Cloud,AWS
6766.5,enterprise,high,moderate,asia,443,40.72,95.04,1,0,0,0,0,1,0,IaaS,Hybrid Cloud,AWS
474.42,webapp,medium,moderate,eu,314,39.45,99.9,1,0,0,1,0,0,1,PaaS,Public Cloud,GCP
114.56,webapp,low,high,eu,107,19.17,97.77,1,1,0,1,0,0,1,IaaS,Private Cloud,GCP
944.52,webapp,medium,high,eu,108,12.04,97.2,1,0,0,1,0,0,1,IaaS,Private Cloud,Azure
309.41,startup,low,moderate,asia,485,844.71,99.51,1,1,0,1,0,0,1,IaaS,Public Cloud,GCP
1500.78,ml,medium,moderate,us,266,358.51,98.23,1,1,0,0,1,0,0,IaaS,Hybrid Cloud,GCP
9470.41,enterprise,low,basic,us,364,264.58,96.94,0,1,1,0,0,0,0,SaaS,Hybrid Cloud,Azure
473.5,webapp,low,basic,us,111,5.96,97.15,0,0,0,1,0,0,1,PaaS,Public Cloud,GCP
563.06,webapp,low,moderate,asia,159,41.23,99.48,0,1,0,1,0,0,1,PaaS,Public Cloud,GCP
256.85,webapp,low,high,eu,53,180.41,97.35,1,0,0,1,0,0,1,IaaS,Private Cloud,GCP
298.27,startup,medium,high,eu,110,53.81,98.76,1,0,0,0,0,0,1,IaaS,Public Cloud,Azure
52.63,startup,medium,basic,asia,54,37.96,96.92,0,0,0,1,0,0,1,PaaS,Public Cloud,GCP
606.1,webapp,medium,moderate,us,274,65.71,99.95,1,0,0,1,0,0,1,PaaS,Public Cloud,GCP
5156.54,enterprise,high,high,asia,28,7.59,99.58,1,0,1,0,0,0,0,IaaS,Private Cloud,Azure
1586.29,enterprise,medium,moderate,us,196,34.92,96.97,0,1,0,0,0,0,0,IaaS,Hybrid Cloud,AWS
3265.79,enterprise,low,basic,eu,258,37.61,99.86,0,1,1,0,0,0,0,SaaS,Public Cloud,Azure
1484.33,enterprise,low,basic,eu,189,78.6,98.43,0,0,1,0,0,0,0,SaaS,Public Cloud,Azure
6181.73,enterprise,low,moderate,eu,490,27.84,97.59,0,0,1,0,0,0,0,IaaS,Private Cloud,Azure
141.67,webapp,medium,moderate,asia,201,17.91,98.24,1,0,0,0,0,0,1,PaaS,Public Cloud,GCP
1923.81,ml,low,high,us,498,775.89,97.18,1,1,0,0,1,0,0,IaaS,Private Cloud,GCP
752.66,startup,medium,basic,asia,483,661.88,98.29,0,0,0,1,0,0,1,PaaS,Public Cloud,GCP
333.6,webapp,high,basic,us,150,15.48,95.72,0,0,0,1,0,0,1,PaaS,Public Cloud,GCP
371.12,startup,medium,moderate,us,407,42.46,96.1,0,1,0,1,0,0,1,PaaS,Public Cloud,GCP
50.0,webapp,high,high,asia,207,14.66,96.69,1,0,0,0,0,1,1,IaaS,Private Cloud,GCP
1072.35,webapp,high,moderate,us,384,46.79,99.67,0,0,0,1,0,0,1,PaaS,Public Cloud,GCP
2358.37,webapp,medium,moderate,eu,300,1250.9,99.47,0,1,0,0,0,0,0,PaaS,Hybrid Cloud,AWS
2358.31,webapp,medium,moderate,eu,387,62.05,97.1,0,0,0,1,0,0,0,PaaS,Hybrid Cloud,Azure
245.7,webapp,low,high,eu,40,53.09,96.38,1,0,0,0,0,0,1,PaaS,Private Cloud,Azure
87.74,webapp,high,basic,asia,118,6.01,95.9,0,1,0,0,0,1,1,SaaS,Public Cloud,GCP
553.8,webapp,medium,high,eu,112,1.2,95.81,1,1,0,1,0,0,1,IaaS,Private Cloud,Azure
7056.64,enterprise,medium,moderate,us,491,23.68,99.63,0,1,0,0,0,0,0,IaaS,Hybrid Cloud,AWS
10402.04,enterprise,medium,moderate,us,494,52.79,97.25,0,0,0,0,0,0,0,IaaS,Private Cloud,AWS
109.89,startup,medium,moderate,asia,401,24.77,95.22,0,0,0,0,0,0,1,PaaS,Public Cloud,GCP
251.94,startup,medium,high,eu,121,341.48,97.33,1,1,0,1,0,0,1,IaaS,Private Cloud,GCP
248.25,startup,low,high,us,101,335.63,95.9,1,1,0,0,0,0,1,IaaS,Private Cloud,AWS
1736.83,ml,medium,basic,asia,342,85.08,97.31,0,0,0,0,1,0,0,IaaS,Public Cloud,GCP
461.03,webapp,medium,basic,us,131,251.65,95.29,0,1,0,1,0,0,1,PaaS,Public Cloud,GCP
21322.98,enterprise,medium,basic,asia,434,438.34,98.95,0,0,1,0,0,0,0,IaaS,Public Cloud,Azure
1719.2,enterprise,high,basic,eu,254,40.08,99.98,0,0,1,0,0,0,0,SaaS,Public Cloud,Azure
570.29,webapp,low,moderate,us,49,48.3,95.35,0,0,0,1,0,0,1,PaaS,Public Cloud,GCP
2409.06,enterprise,medium,high,eu,185,138.51,96.45,1,0,0,0,0,0,0,IaaS,Private Cloud,Azure
122.92,startup,low,high,eu,409,24.25,99.94,1,0,0,1,0,0,1,IaaS,Private Cloud,GCP
356.29,webapp,high,basic,us,301,138.91,98.44,0,1,0,0,0,0,1,PaaS,Public Cloud,AWS
1471.28,webapp,low,basic,eu,405,16.52,99.74,0,1,0,1,0,0,1,PaaS,Public Cloud,GCP
281.8,startup,medium,moderate,asia,53,107.43,96.81,0,1,0,0,0,0,1,PaaS,Public Cloud,GCP
1166.77,enterprise,low,basic,us,215,7.8,99.13,0,0,1,0,0,0,0,SaaS,Public Cloud,Azure
2952.19,enterprise,high,basic,eu,187,241.65,96.55,0,1,0,0,0,0,0,SaaS,Public Cloud,Azure
98.36,startup,medium,moderate,us,74,5.83,98.63,1,0,0,1,0,0,1,PaaS,Public Cloud,GCP
703.97,webapp,medium,moderate,asia,121,70.43,99.6,0,0,0,0,0,0,1,PaaS,Public Cloud,AWS
200.08,startup,high,high,eu,467,129.66,95.96,1,1,0,0,0,1,1,IaaS,Hybrid Cloud,Azure
6074.84,ml,medium,high,asia,21,114.2,97.0,1,1,0,0,1,0,0,IaaS,Private Cloud,GCP
2640.19,webapp,low,moderate,asia,71,2.61,98.6,0,1,0,0,0,0,0,PaaS,Hybrid Cloud,AWS
733.49,startup,high,moderate,asia,417,67.56,96.0,0,1,0,1,0,1,1,PaaS,Public Cloud,GCP
1556.11,enterprise,low,moderate,us,456,25.8,95.93,0,0,1,0,0,0,0,IaaS,Private Cloud,Azure
392.4,startup,medium,high,asia,332,73.16,96.72,1,0,0,0,0,0,1,IaaS,Private Cloud,GCP
272.05,webapp,low,moderate,asia,327,1483.39,99.97,0,1,0,0,0,0,1,PaaS,Public Cloud,AWS
241.87,startup,medium,moderate,eu,84,23.51,97.86,1,1,0,0,0,0,1,PaaS,Public Cloud,Azure
6027.75,enterprise,high,moderate,us,67,3.75,98.24,1,1,1,0,0,1,0,IaaS,Hybrid Cloud,Azure
562.31,startup,high,high,eu,76,11.84,98.94,1,1,0,0,0,1,1,IaaS,Public Cloud,AWS
393.35,enterprise,high,moderate,us,142,39.85,96.44,1,0,1,0,0,1,0,IaaS,Hybrid Cloud,Azure
942.94,webapp,high,basic,asia,372,88.18,95.9,0,0,0,0,0,0,1,PaaS,Public Cloud,AWS
799.96,ml,medium,high,us,310,299.84,96.85,1,0,0,0,1,0,0,IaaS,Private Cloud,GCP
222.72,startup,medium,moderate,asia,111,14.74,98.43,1,0,0,1,0,0,1,PaaS,Public Cloud,GCP
1070.96,webapp,high,moderate,eu,340,36.54,96.59,1,1,0,1,0,1,1,IaaS,Hybrid Cloud,Azure
150.19,webapp,high,high,us,35,38.16,96.94,1,0,0,1,0,0,1,IaaS,Private Cloud,GCP
398.73,webapp,high,moderate,eu,380,38.03,98.53,0,0,0,1,0,1,1,PaaS,Public Cloud,GCP
359.25,startup,medium,moderate,eu,394,48.95,95.88,0,1,0,0,0,0,1,PaaS,Public Cloud,AWS
2113.66,ml,low,basic,eu,351,135.97,96.16,0,0,0,0,1,0,0,IaaS,Public Cloud,GCP
134.35,webapp,medium,basic,asia,207,106.41,97.26,0,0,0,1,0,0,1,PaaS,Public Cloud,GCP
1206.67,enterprise,medium,basic,us,274,7.36,96.74,0,0,1,0,0,0,0,SaaS,Public Cloud,Azure
532.17,webapp,low,moderate,asia,67,4.16,98.16,0,0,0,0,0,0,1,PaaS,Public Cloud,AWS
434.94,webapp,low,moderate,us,414,118.87,95.33,0,0,0,1,0,0,1,PaaS,Public Cloud,GCP
3323.9,webapp,medium,moderate,asia,140,236.69,97.05,0,0,0,1,0,0,0,PaaS,Public Cloud,GCP
2801.48,webapp,medium,moderate,eu,364,109.1,96.66,0,0,0,0,0,0,0,PaaS,Public Cloud,Azure
435.97,ml,medium,basic,eu,372,61.92,99.25,0,0,0,0,1,0,0,IaaS,Public Cloud,GCP
556.69,startup,low,high,eu,373,825.06,98.94,1,0,0,0,0,0,1,IaaS,Private Cloud,Azure
360.71,enterprise,medium,moderate,us,147,61.37,96.33,1,0,1,0,0,0,0,IaaS,Hybrid Cloud,Azure
3520.95,enterprise,low,moderate,us,474,26.55,96.92,0,1,0,0,0,0,0,IaaS,Hybrid Cloud,AWS
744.22,ml,high,basic,us,244,117.71,98.09,0,0,0,0,1,1,0,IaaS,Public Cloud,GCP
418.74,webapp,high,basic,us,48,63.46,97.66,0,0,0,0,0,1,1,PaaS,Public Cloud,AWS
256.77,webapp,low,moderate,asia,314,5.08,97.82,0,1,0,1,0,0,1,PaaS,Public Cloud,GCP
678.78,startup,high,moderate,eu,422,203.23,99.43,1,1,0,0,0,0,1,IaaS,Public Cloud,Azure
4107.56,ml,medium,basic,us,258,20.63,98.94,0,1,0,0,1,0,0,IaaS,Public Cloud,GCP
529.37,webapp,medium,basic,us,499,26.85,97.95,0,1,0,0,0,0,1,PaaS,Public Cloud,AWS
144.49,startup,medium,moderate,eu,221,13.39,96.61,1,0,0,1,0,0,1,PaaS,Public Cloud,GCP
6557.02,enterprise,high,basic,asia,455,616.35,97.38,0,1,1,0,0,1,0,SaaS,Public Cloud,Azure
16488.87,ml,high,basic,asia,302,11.41,99.02,0,0,0,0,1,1,0,IaaS,Public Cloud,GCP
835.8,webapp,low,basic,us,3,10.12,97.64,0,0,0,0,0,0,1,PaaS,Public Cloud,AWS
164.64,webapp,medium,moderate,asia,9,9.52,97.72,1,1,0,1,0,0,1,PaaS,Hybrid Cloud,GCP
130.73,startup,medium,moderate,eu,140,479.44,98.83,1,0,0,1,0,0,1,PaaS,Public Cloud,GCP
1001.38,webapp,low,high,asia,79,109.08,96.96,1,0,0,0,0,0,1,IaaS,Private Cloud,AWS
291.96,webapp,high,basic,us,293,24.78,99.47,0,1,0,0,0,1,1,SaaS,Public Cloud,AWS
